run_id	sample	strain	avg_cov_depth	avg_cov_breadth	E7_avg_cov_depth	E7_cov_breadth	E6_avg_cov_depth	E6_cov_breadth
HPV_250523_run02	KHCA168	HPV33	0.30585409027689975	0.186117081805538	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA168	HPV6	0.056153076538269134	0.05077538769384692	0.0	0.0	0.2671081677704194	0.2671081677704194
HPV_250523_run02	KHCA151	HPV68	0.18742009716185118	0.09371004858092559	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA151	HPV53	25.182211477287186	0.9984730881791577	22.235849056603772	1.0	18.780645161290323	1.0
HPV_250523_run02	KHCA151	HPV56	5.125175270873168	0.7324410452517527	13.61320754716981	1.0	5.019230769230769	0.8782051282051282
HPV_250523_run02	KHCA146	HPV51	0.038550204918032786	0.02817622950819672	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA116	HPV90	0.07518984190215362	0.03361135316818125	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA116	HPV31	0.09428715874620829	0.05472699696663296	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA148	HPV70	0.10993042378241619	0.062492093611638204	0.0	0.0	0.0	0.0
HPV_250523_run02	Ex	HPV90	0.018672973982322916	0.018672973982322916	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA152	HPV16	1.4228434100683025	0.61409056412851	1.569023569023569	0.7272727272727273	2.192982456140351	0.8486842105263158
HPV_250523_run02	KHCA166	HPV30	0.06380539989811514	0.0347682119205298	0.9465408805031447	0.5440251572327044	0.0	0.0
HPV_250523_run02	KHCA166	HPV53	0.37740170505153325	0.26580989947830513	0.4748427672955975	0.4748427672955975	0.0	0.0
HPV_250523_run02	KHCA166	HPV56	0.24894837476099427	0.17794773741236455	1.3742138364779874	0.6163522012578616	0.3482905982905983	0.33760683760683763
HPV_250523_run02	KHCA186	HPV68	0.03119406801329583	0.015597034006647916	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA186	HPV16	0.06830255502150266	0.05325069567417152	0.8013468013468014	0.4006734006734007	0.0	0.0
HPV_250523_run02	KHCA186	HPV70	6.032764073371284	0.6279569892473118	0.08787878787878788	0.06363636363636363	0.40461215932914046	0.40461215932914046
HPV_250523_run02	KHCA186	HPV30	0.5561640346408558	0.34704533876719307	1.3459119496855345	0.9371069182389937	0.2748917748917749	0.2554112554112554
HPV_250523_run02	KHCA169	HPV66	0.01929959100204499	0.01929959100204499	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA169	HPV53	0.01921364041226619	0.01921364041226619	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA169	HPV56	5.67151051625239	0.7702995538559592	14.682389937106919	1.0	4.331196581196581	0.8739316239316239
HPV_250523_run02	KHCA204	HPV90	0.018672973982322916	0.018672973982322916	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA182	HPV33	0.014666835250979896	0.007333417625489948	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA182	HPV52	1.8827751196172249	0.4622261395114581	0.0	0.0	0.19239373601789708	0.19239373601789708
HPV_250523_run02	KHCA164	HPV81	0.010656753407682776	0.005328376703841388	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA164	HPV68	1.9053950396318078	0.4212477627205318	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA223	HPV66	2.4351993865030677	0.6738241308793456	2.1855345911949686	1.0	2.123931623931624	0.7115384615384616
HPV_250523_run02	KHCA213	HPV90	0.018672973982322916	0.018672973982322916	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA213	HPV18	5.364006618302151	0.9618174875906834	6.710691823899371	0.8427672955974843	4.6918238993710695	1.0
